Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,Kategori Waktu
2:30:00 AM,26,4,12,3,0,29,44,2,4
2:45:00 AM,26,4,20,5,0,30,55,2,4
3:00:00 AM,26,4,17,5,1,19,42,2,4
3:15:00 AM,26,4,12,0,1,33,46,2,4
3:30:00 AM,26,4,19,1,0,20,40,2,4
3:45:00 AM,26,4,11,4,1,38,54,2,4
4:00:00 AM,26,4,14,5,0,39,58,2,4
4:15:00 AM,26,4,102,20,4,12,138,2,4
4:30:00 AM,26,4,92,4,6,18,120,2,4
4:45:00 AM,26,4,54,14,10,16,94,2,4
5:00:00 AM,26,4,55,15,1,10,81,1,4
5:15:00 AM,26,4,64,27,5,5,101,1,4
5:30:00 AM,26,4,52,13,5,15,85,2,4
5:45:00 AM,26,4,73,11,4,3,91,1,4
6:00:00 AM,26,4,106,27,45,5,183,3,0
6:15:00 AM,26,4,145,21,40,5,211,3,0
6:30:00 AM,26,4,133,19,28,5,185,3,0
6:45:00 AM,26,4,117,31,49,0,197,3,0
7:00:00 AM,26,4,146,17,34,0,197,3,0
7:15:00 AM,26,4,101,35,42,3,181,3,0
7:30:00 AM,26,4,103,28,32,1,164,4,0
7:45:00 AM,26,4,150,10,26,0,186,3,0
8:00:00 AM,26,4,135,23,48,0,206,3,0
8:15:00 AM,26,4,104,10,48,2,164,4,0
8:30:00 AM,26,4,144,39,50,1,234,3,0
8:45:00 AM,26,4,132,10,49,0,191,3,0
9:00:00 AM,26,4,142,19,31,1,193,3,0
9:15:00 AM,26,4,45,4,30,29,108,2,0
9:30:00 AM,26,4,27,24,10,5,66,1,0
9:45:00 AM,26,4,85,3,14,16,118,2,0
10:00:00 AM,26,4,84,11,27,26,148,4,1
10:15:00 AM,26,4,90,4,10,20,124,2,1
10:30:00 AM,26,4,13,19,39,12,83,2,1
10:45:00 AM,26,4,11,1,37,9,58,2,1
11:00:00 AM,26,4,57,10,4,27,98,2,1
11:15:00 AM,26,4,52,10,9,23,94,2,1
11:30:00 AM,26,4,38,7,13,21,79,2,1
11:45:00 AM,26,4,35,7,15,24,81,2,1
12:00:00 PM,26,4,60,10,12,21,103,2,1
12:15:00 PM,26,4,70,10,3,30,113,4,1
12:30:00 PM,26,4,34,8,6,30,78,2,1
12:45:00 PM,26,4,44,6,4,27,81,2,1
1:00:00 PM,26,4,21,5,4,25,55,2,1
1:15:00 PM,26,4,106,10,11,11,138,2,1
1:30:00 PM,26,4,82,30,32,10,154,4,1
1:45:00 PM,26,4,57,12,9,17,95,2,1
2:00:00 PM,26,4,60,18,21,10,109,2,1
2:15:00 PM,26,4,79,17,34,8,138,4,1
2:30:00 PM,26,4,78,29,22,13,142,2,1
2:45:00 PM,26,4,69,14,32,18,133,4,1
3:00:00 PM,26,4,84,25,5,9,123,2,2
3:15:00 PM,26,4,62,11,28,5,106,2,2
3:30:00 PM,26,4,33,17,22,18,90,2,2
3:45:00 PM,26,4,14,21,23,6,64,2,2
4:00:00 PM,26,4,127,27,40,5,199,3,2
4:15:00 PM,26,4,136,10,27,7,180,3,2
4:30:00 PM,26,4,148,14,37,9,208,3,2
4:45:00 PM,26,4,122,16,28,6,172,3,2
5:00:00 PM,26,4,132,12,45,9,198,3,2
5:15:00 PM,26,4,136,29,29,10,204,3,2
5:30:00 PM,26,4,103,33,48,10,194,3,2
5:45:00 PM,26,4,132,37,23,10,202,3,2
6:00:00 PM,26,4,136,39,39,6,220,3,3
6:15:00 PM,26,4,120,24,36,5,185,3,3
6:30:00 PM,26,4,126,34,38,9,207,3,3
6:45:00 PM,26,4,80,22,14,18,134,2,3
7:00:00 PM,26,4,99,9,15,29,152,4,3
7:15:00 PM,26,4,81,21,19,7,128,2,3
7:30:00 PM,26,4,87,9,16,26,138,4,3
7:45:00 PM,26,4,80,17,13,30,140,4,3
8:00:00 PM,26,4,91,18,18,9,136,2,3
8:15:00 PM,26,4,90,19,15,13,137,2,3
8:30:00 PM,26,4,107,19,10,23,159,4,3
8:45:00 PM,26,4,98,11,14,27,150,4,3
9:00:00 PM,26,4,98,18,20,22,158,4,3
9:15:00 PM,26,4,102,5,12,17,136,2,3
9:30:00 PM,26,4,62,13,16,28,119,4,3
9:45:00 PM,26,4,101,15,12,35,163,4,3
10:00:00 PM,26,4,17,5,1,16,39,2,4
10:15:00 PM,26,4,10,4,1,37,52,2,4
10:30:00 PM,26,4,16,4,0,35,55,2,4
10:45:00 PM,26,4,17,2,0,17,36,2,4
11:00:00 PM,26,4,17,0,0,27,44,2,4
11:15:00 PM,26,4,17,4,1,25,47,2,4
11:30:00 PM,26,4,15,2,0,15,32,2,4
11:45:00 PM,26,4,20,0,1,12,33,1,4
12:00:00 AM,27,5,16,3,0,28,47,2,4
12:15:00 AM,27,5,13,2,1,28,44,2,4
12:30:00 AM,27,5,15,5,0,26,46,2,4
12:45:00 AM,27,5,15,2,1,16,34,2,4
1:00:00 AM,27,5,12,3,0,26,41,2,4
1:15:00 AM,27,5,15,5,0,27,47,2,4
1:30:00 AM,27,5,20,2,0,17,39,2,4
1:45:00 AM,27,5,12,2,0,16,30,2,4
2:00:00 AM,27,5,19,1,0,38,58,2,4
2:15:00 AM,27,5,16,1,1,32,50,2,4
2:30:00 AM,27,5,12,0,0,11,23,1,4
2:45:00 AM,27,5,16,5,1,29,51,2,4
3:00:00 AM,27,5,19,5,1,18,43,2,4
3:15:00 AM,27,5,11,0,0,15,26,2,4
3:30:00 AM,27,5,15,4,1,17,37,2,4
3:45:00 AM,27,5,20,1,0,23,44,2,4
4:00:00 AM,27,5,10,4,0,36,50,2,4
4:15:00 AM,27,5,39,14,0,15,68,2,4
4:30:00 AM,27,5,33,7,3,10,53,1,4
4:45:00 AM,27,5,77,8,7,15,107,2,4
5:00:00 AM,27,5,80,18,6,11,115,2,4
5:15:00 AM,27,5,53,11,7,15,86,2,4
5:30:00 AM,27,5,73,17,6,13,109,2,4
5:45:00 AM,27,5,77,20,4,13,114,2,4
6:00:00 AM,27,5,76,14,1,12,103,1,0
6:15:00 AM,27,5,58,14,0,15,87,2,0
6:30:00 AM,27,5,57,18,7,13,95,2,0
6:45:00 AM,27,5,80,16,0,10,106,1,0
7:00:00 AM,27,5,38,7,1,13,59,2,0
7:15:00 AM,27,5,53,20,6,12,91,1,0
7:30:00 AM,27,5,30,9,7,10,56,1,0
7:45:00 AM,27,5,50,19,4,10,83,1,0
8:00:00 AM,27,5,31,14,3,14,62,2,0
8:15:00 AM,27,5,28,18,5,10,61,1,0
8:30:00 AM,27,5,31,15,4,12,62,1,0
8:45:00 AM,27,5,52,19,0,10,81,1,0
9:00:00 AM,27,5,42,9,2,13,66,2,0
9:15:00 AM,27,5,151,55,27,2,235,3,0
9:30:00 AM,27,5,180,69,29,1,279,3,0
9:45:00 AM,27,5,149,41,23,3,216,3,0
10:00:00 AM,27,5,167,60,27,3,257,3,1
10:15:00 AM,27,5,134,45,22,3,204,3,1
10:30:00 AM,27,5,180,62,26,4,272,3,1
10:45:00 AM,27,5,156,54,25,3,238,3,1
11:00:00 AM,27,5,171,60,18,1,250,3,1
11:15:00 AM,27,5,174,53,10,3,240,3,1
11:30:00 AM,27,5,154,61,16,3,234,3,1
11:45:00 AM,27,5,161,53,11,1,226,3,1
12:00:00 PM,27,5,148,48,13,2,211,3,1
12:15:00 PM,27,5,136,60,27,2,225,3,1
12:30:00 PM,27,5,143,68,16,0,227,3,1
12:45:00 PM,27,5,152,51,22,2,227,3,1
1:00:00 PM,27,5,132,58,15,4,209,3,1
1:15:00 PM,27,5,155,58,15,4,232,3,1
1:30:00 PM,27,5,144,62,12,3,221,3,1
1:45:00 PM,27,5,161,51,20,1,233,3,1
2:00:00 PM,27,5,137,46,13,2,198,3,1
2:15:00 PM,27,5,149,61,16,1,227,3,1
2:30:00 PM,27,5,158,46,20,1,225,3,1
2:45:00 PM,27,5,134,65,22,0,221,3,1
3:00:00 PM,27,5,134,65,10,2,211,3,2
3:15:00 PM,27,5,73,24,4,0,101,1,2
3:30:00 PM,27,5,64,23,21,1,109,2,2
3:45:00 PM,27,5,51,27,25,2,105,2,2
4:00:00 PM,27,5,80,22,17,0,119,2,2
4:15:00 PM,27,5,61,26,8,0,95,1,2
4:30:00 PM,27,5,75,24,8,0,107,1,2
4:45:00 PM,27,5,82,20,15,2,119,2,2
5:00:00 PM,27,5,53,28,21,1,103,2,2
5:15:00 PM,27,5,68,29,14,0,111,1,2
5:30:00 PM,27,5,63,28,22,0,113,2,2
5:45:00 PM,27,5,76,30,20,1,127,2,2
6:00:00 PM,27,5,66,23,10,0,99,1,3
6:15:00 PM,27,5,50,23,1,0,74,1,3
6:30:00 PM,27,5,60,29,22,2,113,2,3
6:45:00 PM,27,5,75,26,11,0,112,2,3
7:00:00 PM,27,5,81,22,18,2,123,2,3
7:15:00 PM,27,5,33,6,0,4,43,1,3
7:30:00 PM,27,5,21,5,6,15,47,2,3
7:45:00 PM,27,5,22,7,1,2,32,1,3
8:00:00 PM,27,5,31,6,0,15,52,2,3
8:15:00 PM,27,5,41,8,3,2,54,1,3
8:30:00 PM,27,5,24,6,5,11,46,1,3
8:45:00 PM,27,5,45,6,6,10,67,1,3
9:00:00 PM,27,5,24,11,6,2,43,1,3
9:15:00 PM,27,5,47,6,2,12,67,1,3
9:30:00 PM,27,5,46,1,1,4,52,1,3
9:45:00 PM,27,5,26,3,2,3,34,1,3
10:00:00 PM,27,5,20,4,0,39,63,2,4
10:15:00 PM,27,5,20,1,1,27,49,2,4
10:30:00 PM,27,5,19,0,1,17,37,2,4
10:45:00 PM,27,5,11,3,1,19,34,2,4
11:00:00 PM,27,5,17,5,1,31,54,2,4
11:15:00 PM,27,5,19,4,0,12,35,1,4
11:30:00 PM,27,5,11,1,0,38,50,2,4
11:45:00 PM,27,5,12,0,0,17,29,2,4
12:00:00 AM,28,6,18,0,0,27,45,2,4
12:15:00 AM,28,6,19,4,0,14,37,2,4
12:30:00 AM,28,6,13,2,0,28,43,2,4
12:45:00 AM,28,6,18,4,1,23,46,2,4
1:00:00 AM,28,6,20,0,0,11,31,1,4
1:15:00 AM,28,6,11,4,1,22,38,2,4
1:30:00 AM,28,6,15,2,0,18,35,2,4
1:45:00 AM,28,6,16,3,0,34,53,2,4
2:00:00 AM,28,6,11,2,0,18,31,2,4
2:15:00 AM,28,6,17,4,1,38,60,2,4
2:30:00 AM,28,6,20,4,1,28,53,2,4
2:45:00 AM,28,6,19,0,1,37,57,2,4
3:00:00 AM,28,6,10,2,1,34,47,2,4
3:15:00 AM,28,6,19,0,0,17,36,2,4
3:30:00 AM,28,6,15,0,0,30,45,2,4
3:45:00 AM,28,6,10,2,0,31,43,2,4
4:00:00 AM,28,6,18,3,0,17,38,2,4
4:15:00 AM,28,6,97,22,4,18,141,2,4
4:30:00 AM,28,6,111,12,9,17,149,2,4
4:45:00 AM,28,6,108,10,5,17,140,2,4
5:00:00 AM,28,6,74,24,10,20,128,2,4
5:15:00 AM,28,6,114,4,8,20,146,2,4
5:30:00 AM,28,6,91,16,5,11,123,2,4
5:45:00 AM,28,6,66,3,9,19,97,2,4
6:00:00 AM,28,6,104,32,23,5,164,2,0
6:15:00 AM,28,6,128,18,31,3,180,3,0
6:30:00 AM,28,6,127,24,27,0,178,3,0
6:45:00 AM,28,6,130,31,22,0,183,3,0
7:00:00 AM,28,6,108,13,38,1,160,4,0
7:15:00 AM,28,6,116,22,37,2,177,3,0
7:30:00 AM,28,6,143,28,27,4,202,3,0
7:45:00 AM,28,6,118,32,21,5,176,3,0
8:00:00 AM,28,6,121,35,32,0,188,3,0
8:15:00 AM,28,6,109,28,39,2,178,3,0
8:30:00 AM,28,6,135,11,23,5,174,3,0
8:45:00 AM,28,6,100,30,29,2,161,4,0
9:00:00 AM,28,6,138,32,26,4,200,3,0
9:15:00 AM,28,6,29,9,21,23,82,2,0
9:30:00 AM,28,6,36,17,7,30,90,2,0
9:45:00 AM,28,6,42,9,37,28,116,4,0
10:00:00 AM,28,6,80,6,12,6,104,1,1
10:15:00 AM,28,6,37,21,28,6,92,2,1
10:30:00 AM,28,6,44,17,27,30,118,4,1
10:45:00 AM,28,6,25,12,13,5,55,1,1
11:00:00 AM,28,6,36,9,9,30,84,2,1
11:15:00 AM,28,6,63,7,10,29,109,2,1
11:30:00 AM,28,6,20,5,13,22,60,2,1
11:45:00 AM,28,6,53,8,6,23,90,2,1
12:00:00 PM,28,6,41,7,5,26,79,2,1
12:15:00 PM,28,6,36,9,13,29,87,2,1
12:30:00 PM,28,6,65,10,8,22,105,2,1
12:45:00 PM,28,6,55,6,5,27,93,2,1
1:00:00 PM,28,6,63,8,15,30,116,4,1
1:15:00 PM,28,6,19,26,32,18,95,2,1
1:30:00 PM,28,6,84,11,11,9,115,2,1
1:45:00 PM,28,6,110,23,34,9,176,3,1
2:00:00 PM,28,6,46,20,18,5,89,2,1
2:15:00 PM,28,6,67,12,10,20,109,2,1
2:30:00 PM,28,6,42,25,20,19,106,2,1
2:45:00 PM,28,6,87,17,18,6,128,2,1
3:00:00 PM,28,6,45,24,31,11,111,2,2
3:15:00 PM,28,6,80,26,35,6,147,4,2
3:30:00 PM,28,6,83,18,6,15,122,2,2
3:45:00 PM,28,6,68,19,15,11,113,2,2
4:00:00 PM,28,6,101,37,48,9,195,3,2
4:15:00 PM,28,6,149,32,29,10,220,3,2
4:30:00 PM,28,6,136,21,33,9,199,3,2
4:45:00 PM,28,6,105,20,23,7,155,2,2
5:00:00 PM,28,6,125,12,20,8,165,2,2
5:15:00 PM,28,6,125,14,26,5,170,3,2
5:30:00 PM,28,6,118,28,23,8,177,3,2
5:45:00 PM,28,6,114,32,45,6,197,3,2
6:00:00 PM,28,6,123,37,46,8,214,3,3
6:15:00 PM,28,6,115,23,22,7,167,2,3
6:30:00 PM,28,6,111,25,35,10,181,3,3
6:45:00 PM,28,6,66,8,11,9,94,1,3
7:00:00 PM,28,6,103,12,17,23,155,4,3
7:15:00 PM,28,6,94,14,14,24,146,4,3
7:30:00 PM,28,6,105,23,15,18,161,2,3
7:45:00 PM,28,6,53,22,14,35,124,4,3
8:00:00 PM,28,6,74,10,12,32,128,4,3
8:15:00 PM,28,6,71,24,15,26,136,4,3
8:30:00 PM,28,6,61,21,15,32,129,4,3
8:45:00 PM,28,6,101,25,18,8,152,2,3
9:00:00 PM,28,6,104,22,10,14,150,2,3
9:15:00 PM,28,6,79,20,15,18,132,2,3
9:30:00 PM,28,6,70,20,11,14,115,2,3
9:45:00 PM,28,6,74,16,14,34,138,4,3
10:00:00 PM,28,6,20,5,0,21,46,2,4
10:15:00 PM,28,6,16,0,0,36,52,2,4
10:30:00 PM,28,6,14,3,0,20,37,2,4
10:45:00 PM,28,6,14,1,1,30,46,2,4
11:00:00 PM,28,6,17,0,1,12,30,1,4
11:15:00 PM,28,6,14,0,0,14,28,2,4
11:30:00 PM,28,6,18,5,0,40,63,2,4
11:45:00 PM,28,6,17,2,0,18,37,2,4
12:00:00 AM,29,7,14,1,1,35,51,2,4
12:15:00 AM,29,7,14,2,1,26,43,2,4
12:30:00 AM,29,7,16,0,1,37,54,2,4
12:45:00 AM,29,7,14,4,1,32,51,2,4
1:00:00 AM,29,7,19,5,0,12,36,1,4
1:15:00 AM,29,7,11,0,1,31,43,2,4
1:30:00 AM,29,7,12,0,0,32,44,2,4
1:45:00 AM,29,7,12,3,0,32,47,2,4
2:00:00 AM,29,7,18,4,1,31,54,2,4
2:15:00 AM,29,7,17,4,1,20,42,2,4
2:30:00 AM,29,7,17,0,0,22,39,2,4
2:45:00 AM,29,7,19,2,1,12,34,1,4
3:00:00 AM,29,7,18,2,1,19,40,2,4
3:15:00 AM,29,7,19,5,0,26,50,2,4
3:30:00 AM,29,7,19,5,1,35,60,2,4
3:45:00 AM,29,7,18,0,0,20,38,2,4
4:00:00 AM,29,7,16,0,0,30,46,2,4
4:15:00 AM,29,7,114,30,9,7,160,2,4
4:30:00 AM,29,7,102,17,2,14,135,2,4
4:45:00 AM,29,7,55,4,7,13,79,2,4
5:00:00 AM,29,7,82,2,4,14,102,2,4
5:15:00 AM,29,7,66,16,9,19,110,2,4
5:30:00 AM,29,7,86,5,1,13,105,2,4
5:45:00 AM,29,7,108,24,2,19,153,2,4
6:00:00 AM,29,7,112,30,26,0,168,3,0
6:15:00 AM,29,7,147,31,46,0,224,3,0
6:30:00 AM,29,7,116,20,40,2,178,3,0
6:45:00 AM,29,7,138,13,21,5,177,3,0
7:00:00 AM,29,7,132,25,40,2,199,3,0
7:15:00 AM,29,7,124,14,31,4,173,3,0
7:30:00 AM,29,7,106,27,25,1,159,2,0
7:45:00 AM,29,7,104,24,29,5,162,4,0
8:00:00 AM,29,7,140,31,21,4,196,3,0
8:15:00 AM,29,7,121,35,37,3,196,3,0
8:30:00 AM,29,7,135,23,37,5,200,3,0
8:45:00 AM,29,7,149,20,30,5,204,3,0
9:00:00 AM,29,7,117,14,39,0,170,3,0
9:15:00 AM,29,7,39,8,23,13,83,2,0
9:30:00 AM,29,7,40,14,18,21,93,2,0
9:45:00 AM,29,7,49,1,35,18,103,2,0
10:00:00 AM,29,7,38,12,35,25,110,2,1
10:15:00 AM,29,7,26,15,25,6,72,2,1
10:30:00 AM,29,7,93,14,10,25,142,4,1
10:45:00 AM,29,7,54,24,37,20,135,4,1
11:00:00 AM,29,7,32,6,10,23,71,2,1
11:15:00 AM,29,7,43,7,12,23,85,2,1
11:30:00 AM,29,7,23,6,15,20,64,2,1
11:45:00 AM,29,7,26,5,8,25,64,2,1
12:00:00 PM,29,7,55,7,8,27,97,2,1
12:15:00 PM,29,7,70,10,8,25,113,4,1
12:30:00 PM,29,7,66,10,3,29,108,2,1
12:45:00 PM,29,7,66,7,15,26,114,4,1
1:00:00 PM,29,7,46,6,7,21,80,2,1
1:15:00 PM,29,7,47,26,6,20,99,2,1
1:30:00 PM,29,7,75,20,7,11,113,2,1
1:45:00 PM,29,7,76,29,15,19,139,2,1
2:00:00 PM,29,7,56,14,38,12,120,4,1
2:15:00 PM,29,7,19,26,36,17,98,2,1
2:30:00 PM,29,7,29,18,10,9,66,1,1
2:45:00 PM,29,7,15,12,18,15,60,2,1
3:00:00 PM,29,7,53,27,27,17,124,4,2
3:15:00 PM,29,7,95,22,28,9,154,4,2
3:30:00 PM,29,7,27,27,32,10,96,2,2
3:45:00 PM,29,7,68,28,31,15,142,4,2
4:00:00 PM,29,7,120,14,25,8,167,2,2
4:15:00 PM,29,7,144,28,24,8,204,3,2
4:30:00 PM,29,7,112,31,43,8,194,3,2
4:45:00 PM,29,7,149,28,20,10,207,3,2
5:00:00 PM,29,7,131,29,34,8,202,3,2
5:15:00 PM,29,7,104,31,41,9,185,3,2
5:30:00 PM,29,7,141,30,27,7,205,3,2
5:45:00 PM,29,7,117,10,47,9,183,3,2
6:00:00 PM,29,7,112,13,37,6,168,3,3
6:15:00 PM,29,7,127,40,39,8,214,3,3
6:30:00 PM,29,7,131,15,31,6,183,3,3
6:45:00 PM,29,7,66,8,10,11,95,1,3
7:00:00 PM,29,7,61,23,18,34,136,4,3
7:15:00 PM,29,7,55,25,13,26,119,4,3
7:30:00 PM,29,7,85,23,20,6,134,2,3
7:45:00 PM,29,7,75,20,19,19,133,2,3
8:00:00 PM,29,7,58,17,20,22,117,4,3
8:15:00 PM,29,7,60,23,11,26,120,4,3
8:30:00 PM,29,7,80,21,11,7,119,2,3
8:45:00 PM,29,7,74,9,14,35,132,4,3
9:00:00 PM,29,7,57,14,11,16,98,2,3
9:15:00 PM,29,7,73,9,13,5,100,1,3
9:30:00 PM,29,7,80,25,19,26,150,4,3
9:45:00 PM,29,7,82,13,12,21,128,4,3
10:00:00 PM,29,7,15,4,0,27,46,2,4
10:15:00 PM,29,7,20,2,0,29,51,2,4
10:30:00 PM,29,7,12,2,0,39,53,2,4
10:45:00 PM,29,7,10,4,1,13,28,2,4
11:00:00 PM,29,7,16,0,1,29,46,2,4
11:15:00 PM,29,7,18,0,0,34,52,2,4
11:30:00 PM,29,7,11,5,1,19,36,2,4
11:45:00 PM,29,7,16,1,0,12,29,1,4
12:00:00 AM,30,1,13,3,1,12,29,1,4
12:15:00 AM,30,1,19,2,0,22,43,2,4
12:30:00 AM,30,1,13,3,0,39,55,2,4
12:45:00 AM,30,1,12,0,0,24,36,2,4
1:00:00 AM,30,1,10,3,1,12,26,1,4
1:15:00 AM,30,1,11,4,0,38,53,2,4
1:30:00 AM,30,1,18,4,0,31,53,2,4
1:45:00 AM,30,1,19,1,0,34,54,2,4
2:00:00 AM,30,1,18,1,0,27,46,2,4
2:15:00 AM,30,1,13,0,0,26,39,2,4
2:30:00 AM,30,1,12,2,0,35,49,2,4
2:45:00 AM,30,1,15,4,0,12,31,1,4
3:00:00 AM,30,1,10,5,0,33,48,2,4
3:15:00 AM,30,1,14,0,0,15,29,2,4
3:30:00 AM,30,1,16,0,0,16,32,2,4
3:45:00 AM,30,1,15,3,1,26,45,2,4
4:00:00 AM,30,1,20,4,0,34,58,2,4
4:15:00 AM,30,1,82,20,10,11,123,2,4
4:30:00 AM,30,1,99,7,3,6,115,2,4
4:45:00 AM,30,1,74,29,9,4,116,2,4
5:00:00 AM,30,1,94,1,1,14,110,2,4
5:15:00 AM,30,1,63,12,10,17,102,2,4
5:30:00 AM,30,1,101,4,3,12,120,2,4
5:45:00 AM,30,1,106,9,3,10,128,2,4
6:00:00 AM,30,1,112,15,24,1,152,2,0
6:15:00 AM,30,1,148,26,25,0,199,3,0
6:30:00 AM,30,1,115,20,31,3,169,3,0
6:45:00 AM,30,1,125,11,24,0,160,2,0
7:00:00 AM,30,1,140,38,38,0,216,3,0
7:15:00 AM,30,1,150,17,35,5,207,3,0
7:30:00 AM,30,1,149,11,42,2,204,3,0
7:45:00 AM,30,1,150,22,38,3,213,3,0
8:00:00 AM,30,1,147,32,25,4,208,3,0
8:15:00 AM,30,1,138,39,45,4,226,3,0
8:30:00 AM,30,1,149,16,49,1,215,3,0
8:45:00 AM,30,1,139,10,50,2,201,3,0
9:00:00 AM,30,1,109,25,49,2,185,3,0
9:15:00 AM,30,1,84,24,12,28,148,4,0
9:30:00 AM,30,1,38,8,6,5,57,1,0
9:45:00 AM,30,1,45,16,6,21,88,2,0
10:00:00 AM,30,1,57,4,36,14,111,2,1
10:15:00 AM,30,1,84,12,6,28,130,4,1
10:30:00 AM,30,1,55,25,33,21,134,4,1
10:45:00 AM,30,1,14,15,5,21,55,2,1
11:00:00 AM,30,1,26,8,11,20,65,2,1
11:15:00 AM,30,1,60,10,9,27,106,2,1
11:30:00 AM,30,1,34,6,7,25,72,2,1
11:45:00 AM,30,1,22,9,8,26,65,2,1
12:00:00 PM,30,1,59,10,11,30,110,2,1
12:15:00 PM,30,1,48,6,14,28,96,2,1
12:30:00 PM,30,1,46,9,11,23,89,2,1
12:45:00 PM,30,1,37,9,8,20,74,2,1
1:00:00 PM,30,1,67,9,11,21,108,2,1
1:15:00 PM,30,1,32,19,39,9,99,2,1
1:30:00 PM,30,1,63,12,22,5,102,2,1
1:45:00 PM,30,1,32,29,25,11,97,2,1
2:00:00 PM,30,1,83,22,40,20,165,4,1
2:15:00 PM,30,1,40,14,31,19,104,2,1
2:30:00 PM,30,1,101,22,39,19,181,3,1
2:45:00 PM,30,1,62,29,31,11,133,4,1
3:00:00 PM,30,1,20,19,25,8,72,2,2
3:15:00 PM,30,1,42,22,5,9,78,1,2
3:30:00 PM,30,1,37,17,12,16,82,2,2
3:45:00 PM,30,1,95,12,20,15,142,2,2
4:00:00 PM,30,1,137,14,41,10,202,3,2
4:15:00 PM,30,1,122,21,20,10,173,3,2
4:30:00 PM,30,1,104,19,39,9,171,3,2
4:45:00 PM,30,1,147,21,40,9,217,3,2
5:00:00 PM,30,1,105,38,34,7,184,3,2
5:15:00 PM,30,1,124,23,46,5,198,3,2
5:30:00 PM,30,1,135,18,20,5,178,3,2
5:45:00 PM,30,1,107,35,23,8,173,3,2
6:00:00 PM,30,1,109,21,24,10,164,2,3
6:15:00 PM,30,1,136,32,26,8,202,3,3
6:30:00 PM,30,1,134,23,49,8,214,3,3
6:45:00 PM,30,1,90,20,11,25,146,4,3
7:00:00 PM,30,1,104,5,16,16,141,2,3
7:15:00 PM,30,1,60,21,13,6,100,1,3
7:30:00 PM,30,1,104,22,11,13,150,2,3
7:45:00 PM,30,1,54,23,10,25,112,4,3
8:00:00 PM,30,1,68,6,15,34,123,4,3
8:15:00 PM,30,1,88,13,19,19,139,2,3
8:30:00 PM,30,1,64,22,16,16,118,2,3
8:45:00 PM,30,1,58,24,14,24,120,4,3
9:00:00 PM,30,1,67,19,12,9,107,1,3
9:15:00 PM,30,1,73,20,18,7,118,2,3
9:30:00 PM,30,1,109,25,16,20,170,3,3
9:45:00 PM,30,1,63,15,11,23,112,4,3
10:00:00 PM,30,1,19,4,1,26,50,2,4
10:15:00 PM,30,1,15,1,0,34,50,2,4
10:30:00 PM,30,1,15,5,1,14,35,2,4
10:45:00 PM,30,1,19,3,1,33,56,2,4
11:00:00 PM,30,1,18,4,0,11,33,1,4
11:15:00 PM,30,1,14,1,0,27,42,2,4
11:30:00 PM,30,1,19,0,0,37,56,2,4
11:45:00 PM,30,1,19,0,0,29,48,2,4
12:00:00 AM,31,2,18,1,0,30,49,2,4
12:15:00 AM,31,2,19,3,0,18,40,2,4
12:30:00 AM,31,2,15,2,1,34,52,2,4
12:45:00 AM,31,2,17,0,1,14,32,2,4
1:00:00 AM,31,2,12,0,0,33,45,2,4
1:15:00 AM,31,2,20,0,1,20,41,2,4
1:30:00 AM,31,2,10,2,0,18,30,2,4
1:45:00 AM,31,2,13,3,0,31,47,2,4
2:00:00 AM,31,2,10,0,1,38,49,2,4
2:15:00 AM,31,2,19,1,1,28,49,2,4
2:30:00 AM,31,2,19,4,0,16,39,2,4
2:45:00 AM,31,2,16,1,0,15,32,2,4
3:00:00 AM,31,2,17,1,0,34,52,2,4
3:15:00 AM,31,2,19,1,0,21,41,2,4
3:30:00 AM,31,2,10,1,0,39,50,2,4
3:45:00 AM,31,2,16,4,0,15,35,2,4
4:00:00 AM,31,2,13,0,0,16,29,2,4
4:15:00 AM,31,2,98,5,1,17,121,2,4
4:30:00 AM,31,2,65,10,3,8,86,1,4
4:45:00 AM,31,2,98,17,0,20,135,2,4
5:00:00 AM,31,2,60,20,5,6,91,1,4
5:15:00 AM,31,2,110,18,10,11,149,2,4
5:30:00 AM,31,2,70,13,4,13,100,2,4
5:45:00 AM,31,2,96,12,7,17,132,2,4
6:00:00 AM,31,2,129,31,36,1,197,3,0
6:15:00 AM,31,2,146,28,47,3,224,3,0
6:30:00 AM,31,2,137,23,27,0,187,3,0
6:45:00 AM,31,2,131,28,24,0,183,3,0
7:00:00 AM,31,2,134,10,44,0,188,3,0
7:15:00 AM,31,2,109,25,24,0,158,2,0
7:30:00 AM,31,2,108,35,22,3,168,3,0
7:45:00 AM,31,2,146,14,37,2,199,3,0
8:00:00 AM,31,2,147,21,41,5,214,3,0
8:15:00 AM,31,2,110,34,35,0,179,3,0
8:30:00 AM,31,2,110,40,50,2,202,3,0
8:45:00 AM,31,2,123,12,22,3,160,2,0
9:00:00 AM,31,2,145,25,20,5,195,3,0
9:15:00 AM,31,2,82,15,16,29,142,4,0
9:30:00 AM,31,2,62,2,7,22,93,2,0
9:45:00 AM,31,2,92,8,11,21,132,4,0
10:00:00 AM,31,2,35,22,22,18,97,2,1
10:15:00 AM,31,2,66,25,13,13,117,2,1
10:30:00 AM,31,2,50,2,25,12,89,2,1
10:45:00 AM,31,2,50,22,24,7,103,2,1
11:00:00 AM,31,2,50,8,5,24,87,2,1
11:15:00 AM,31,2,55,5,5,21,86,2,1
